id,hhb,hbo2,ca,na
10556,7.711733,3.7590044,8.563522,2.7707176
10557,7.722147,3.7626338,8.571631,2.7750323
10558,7.7174726,3.7615247,8.570444,2.772701
10559,7.7229486,3.763124,8.573947,2.775904
10560,7.7197824,3.7609575,8.56882,2.7731187
10561,7.724833,3.763746,8.578022,2.775513
10562,7.7286057,3.7647665,8.578575,2.7758663
10563,7.726162,3.7637568,8.576642,2.7751205
10564,7.724859,3.763457,8.57525,2.7762198
10565,7.716911,3.7605429,8.56071,2.7718704
10566,7.7259474,3.7639484,8.579843,2.7757993
10567,7.7230935,3.762877,8.571313,2.7738059
10568,7.722333,3.7633824,8.57643,2.7745078
10569,7.707792,3.7571268,8.55922,2.7698305
10570,7.719537,3.7623603,8.572746,2.773717
10571,7.7181754,3.761458,8.571823,2.7726052
10572,7.722853,3.763295,8.574272,2.7747476
10573,7.7209563,3.761719,8.573191,2.7737052
10574,7.7167625,3.760172,8.5642605,2.7711
10575,7.7193713,3.7600658,8.570999,2.7723339
10576,7.7212267,3.7618449,8.572568,2.773987
10577,7.7154765,3.760178,8.567326,2.7727559
10578,7.720679,3.762063,8.570507,2.775631
10579,7.70927,3.7576299,8.553136,2.768335
10580,7.720911,3.7618935,8.568339,2.7746031
10581,7.7315927,3.7669718,8.580309,2.7785635
10582,7.720884,3.7616231,8.57299,2.7734988
10583,7.7050223,3.7559042,8.554251,2.768728
10584,7.7239537,3.7632468,8.570613,2.7748597
10585,7.725199,3.7635376,8.575733,2.7768137
10586,7.7224507,3.7628348,8.573449,2.775696
10587,7.7149744,3.760105,8.563842,2.7728055
10588,7.722233,3.762887,8.571415,2.7758515
10589,7.7112226,3.758668,8.558824,2.7709048
10590,7.722937,3.762114,8.572397,2.7742782
10591,7.715128,3.7606847,8.565655,2.7716088
10592,7.7222214,3.7624254,8.573615,2.7744951
10593,7.724439,3.763171,8.574506,2.7763262
10594,7.717704,3.761366,8.565779,2.772311
10595,7.707454,3.756964,8.558808,2.7700179
10596,7.7167277,3.7606778,8.565117,2.774063
10597,7.720056,3.7626054,8.569987,2.7753236
10598,7.719511,3.7619162,8.565488,2.7737434
10599,7.71172,3.7588873,8.559364,2.7710562
10600,7.7088766,3.757266,8.557363,2.7704933
10601,7.7266836,3.7639008,8.576903,2.7749214
10602,7.719119,3.7615466,8.570127,2.7747707
10603,7.7222815,3.7615514,8.572835,2.7734773
10604,7.7210197,3.7628458,8.574448,2.7740312
10605,7.7103114,3.7585356,8.561094,2.7706165
10606,7.7237453,3.7624967,8.573959,2.7740335
10607,7.7194157,3.7621708,8.572563,2.7735927
10608,7.720769,3.7606869,8.571851,2.772896
10609,7.7121725,3.7586093,8.562409,2.7724407
10610,7.7237153,3.7632759,8.572654,2.7752464
10611,7.724049,3.763264,8.577039,2.7752905
10612,7.7272267,3.7652862,8.575129,2.7776082
10613,7.713399,3.760023,8.561959,2.771768
10614,7.7236476,3.7631302,8.572957,2.775323
10615,7.731197,3.7661376,8.581481,2.777045
10616,7.718481,3.7618256,8.567999,2.7746596
10617,7.718813,3.7606413,8.569694,2.772749
10618,7.7197094,3.7611787,8.573331,2.7732813
10619,7.725024,3.763589,8.575367,2.7764535
10620,7.725486,3.7647696,8.571082,2.776503
10621,7.7171454,3.7604568,8.563328,2.7706573
10622,7.721659,3.7627566,8.575995,2.7740843
10623,7.717992,3.761174,8.566878,2.7741015
10624,7.7239933,3.7633545,8.570045,2.7735367
10625,7.72463,3.7640052,8.575527,2.7750013
10626,7.7233553,3.7637403,8.569152,2.7753053
10627,7.721407,3.7632556,8.572391,2.775524
10628,7.7179875,3.761199,8.566916,2.7740748
10629,7.7109303,3.757795,8.561029,2.7713497
10630,7.712262,3.758346,8.557479,2.770069
10631,7.7126617,3.7583978,8.563357,2.7716773
10632,7.710115,3.7582479,8.556851,2.7713008
10633,7.7134457,3.7593482,8.562206,2.7732081
10634,7.7053905,3.755999,8.555983,2.7690814
10635,7.7138176,3.7598293,8.56018,2.7723894
10636,7.72266,3.7630453,8.575756,2.774418
10637,7.7207646,3.76165,8.570705,2.7754514
10638,7.70345,3.7549322,8.553098,2.7686167
10639,7.7208405,3.7628338,8.574092,2.7739522
10640,7.7142596,3.7597165,8.564039,2.7730248
10641,7.720773,3.7620897,8.56934,2.774347
10642,7.7223,3.7628307,8.571292,2.7760274
10643,7.7196636,3.7611086,8.572394,2.7732341
10644,7.7101965,3.7575977,8.558134,2.770537
10645,7.724675,3.7634346,8.574995,2.7763798
10646,7.71458,3.7602696,8.564687,2.7727265
10647,7.728129,3.7646575,8.578405,2.7754319
10648,7.705781,3.756196,8.554759,2.769026
10649,7.717043,3.7612996,8.567904,2.7715404
10650,7.718288,3.760839,8.5633955,2.770875
10651,7.7204413,3.7618523,8.567854,2.7718613
10652,7.7269125,3.7640777,8.578111,2.7760746
10653,7.7227864,3.7628882,8.5685425,2.7734282
10654,7.7238708,3.7632935,8.572941,2.7753482
10655,7.7135315,3.7590122,8.55794,2.7707698
10656,7.710005,3.757965,8.55832,2.7714484
10657,7.711524,3.7585952,8.559139,2.7717159
10658,7.7194905,3.7617908,8.573567,2.7734382
10659,7.7043686,3.7555947,8.553998,2.7686942
10660,7.723116,3.7631814,8.574223,2.7760055
10661,7.724616,3.762868,8.574631,2.7742546
10662,7.7078185,3.756803,8.554641,2.7699492
10663,7.717584,3.76144,8.566749,2.7745476
10664,7.7217655,3.7621992,8.574278,2.7741344
10665,7.715523,3.7595806,8.562333,2.7721944
10666,7.7220144,3.7616844,8.5714855,2.7732794
10667,7.716307,3.7605042,8.56409,2.7734451
10668,7.709382,3.7579627,8.558317,2.7702358
10669,7.721754,3.762792,8.575843,2.774114
10670,7.7121806,3.7588785,8.560394,2.7725654
10671,7.7104163,3.7582955,8.5567665,2.7713845
10672,7.720425,3.761621,8.5682125,2.7718897
10673,7.716556,3.7604506,8.564896,2.772469
10674,7.7230077,3.7624755,8.5707245,2.7720373
10675,7.7289224,3.7661707,8.576698,2.7782423
10676,7.72818,3.7649698,8.581091,2.7763112
10677,7.715113,3.7605078,8.567614,2.77198
10678,7.724457,3.7632976,8.578004,2.7768242
10679,7.704164,3.755281,8.554445,2.768856
10680,7.71245,3.7589262,8.56186,2.7722733
10681,7.7198505,3.7618306,8.569643,2.7750232
10682,7.7163935,3.7602086,8.563884,2.772055
10683,7.7245307,3.7635546,8.577709,2.7755048
10684,7.718918,3.7605956,8.56747,2.7715719
10685,7.7070274,3.7567444,8.556436,2.7693946
10686,7.7161207,3.760078,8.56374,2.7721956
10687,7.7137933,3.759526,8.560888,2.7728455
10688,7.70621,3.756446,8.55064,2.7680805
10689,7.713536,3.7597811,8.560164,2.772867
10690,7.717311,3.7604318,8.565677,2.7738297
10691,7.7124615,3.7587974,8.562851,2.7726033
10692,7.7245517,3.7632813,8.578272,2.7750008
10693,7.720537,3.7604766,8.572134,2.7728086
10694,7.7219415,3.7624488,8.573617,2.7745392
10695,7.7122054,3.7586613,8.562574,2.7725213
10696,7.708413,3.7569199,8.556328,2.77028
10697,7.7224135,3.7625625,8.574475,2.7746227
10698,7.721915,3.7630162,8.571603,2.774001
10699,7.7215395,3.762783,8.565598,2.773569
10700,7.724799,3.7635984,8.574905,2.7763007
10701,7.7243853,3.7627158,8.575091,2.774299
10702,7.71186,3.7583463,8.563331,2.77234
10703,7.7157965,3.7599282,8.564209,2.7736533
10704,7.7261963,3.7645361,8.577867,2.7770636
10705,7.7188807,3.7608654,8.567648,2.7727525
10706,7.7285585,3.7649593,8.57932,2.7762632
10707,7.721848,3.7624655,8.571952,2.7744603
10708,7.726312,3.764233,8.579115,2.7760212
10709,7.7202735,3.7622228,8.57433,2.773928
10710,7.7218184,3.7634466,8.572848,2.7756355
10711,7.717573,3.7601829,8.563954,2.7712061
10712,7.7220187,3.7624307,8.573737,2.7744143
10713,7.7057114,3.7562027,8.55515,2.7689235
10714,7.724396,3.7632205,8.577897,2.7767603
10715,7.7212095,3.7626724,8.574954,2.773674
10716,7.7109404,3.7587605,8.562262,2.770891
10717,7.7138796,3.759611,8.562335,2.7726
10718,7.7229023,3.762797,8.575282,2.7749083
10719,7.721372,3.761693,8.570129,2.7724695
10720,7.719982,3.7621493,8.573884,2.7738485
10721,7.7248964,3.7641385,8.57378,2.7767324
10722,7.7190213,3.7614799,8.568346,2.774436
10723,7.725916,3.7639031,8.579626,2.7757866
10724,7.723442,3.763161,8.572619,2.7750986
10725,7.72329,3.7629516,8.576538,2.774636
10726,7.7158327,3.7606363,8.56386,2.773979
10727,7.725747,3.76399,8.579457,2.7755241
10728,7.722186,3.762711,8.572989,2.7748005
10729,7.721289,3.763241,8.572396,2.7755296
10730,7.726081,3.7644954,8.5778475,2.7771072
10731,7.7098536,3.758024,8.555779,2.7709613
10732,7.7115064,3.7584798,8.559267,2.7715764
10733,7.7092915,3.7574449,8.556794,2.7705226
10734,7.7183366,3.760437,8.572096,2.77266
10735,7.712484,3.7584913,8.560063,2.7703946
10736,7.7240148,3.7629733,8.573952,2.7750566
10737,7.708992,3.7575781,8.554431,2.770342
10738,7.712545,3.7587779,8.564042,2.7720282
10739,7.717918,3.7611198,8.572154,2.7727191
10740,7.718979,3.761643,8.56761,2.7742074
10741,7.711908,3.758951,8.563785,2.7709887
10742,7.716187,3.7600667,8.564361,2.7721374
10743,7.7262106,3.763895,8.576922,2.7773626
10744,7.7255926,3.7641869,8.57734,2.7768748
10745,7.7083926,3.756879,8.557881,2.770346
10746,7.7298417,3.7656057,8.580217,2.7768295
10747,7.7223463,3.7617497,8.573195,2.7735937
10748,7.723766,3.7621913,8.5745735,2.7739484
10749,7.725816,3.7643604,8.577413,2.776879
10750,7.72196,3.7628949,8.575913,2.7741385
10751,7.7204285,3.7615938,8.5700445,2.7736952
10752,7.7205396,3.7615902,8.569208,2.7728646
10753,7.7113147,3.758447,8.557246,2.7707524
10754,7.7191467,3.761775,8.569989,2.7737176
10755,7.718023,3.7609205,8.567238,2.7732656
10756,7.7178764,3.760957,8.566342,2.7734249
10757,7.7206945,3.7618923,8.568172,2.7723982
10758,7.7218475,3.762387,8.575011,2.7749157
10759,7.7272854,3.7647872,8.58022,2.7761085
10760,7.721524,3.7613282,8.571287,2.7726955
10761,7.7229285,3.7629533,8.574127,2.7750113
10762,7.718184,3.7606006,8.566787,2.7721307
10763,7.722979,3.7628784,8.576132,2.7751653
10764,7.709745,3.7575765,8.559004,2.7707875
10765,7.7251287,3.763198,8.575641,2.7752254
10766,7.7202635,3.7626975,8.570191,2.7754648
10767,7.7102227,3.7580614,8.558159,2.7713706
10768,7.712293,3.7592163,8.561741,2.7713306
10769,7.7205906,3.7608156,8.571394,2.7728925
10770,7.723194,3.762925,8.575717,2.775029
10771,7.720572,3.7621582,8.570869,2.7749004
10772,7.730281,3.7658174,8.581245,2.7771044
10773,7.715431,3.760761,8.567346,2.7721155
10774,7.7235627,3.7636652,8.568197,2.773637
10775,7.7265654,3.7636788,8.576981,2.775077
10776,7.71967,3.761723,8.563793,2.7723105
10777,7.7238607,3.7638881,8.575438,2.7746737
10778,7.724355,3.7631483,8.578081,2.7767403
10779,7.721424,3.7615352,8.572114,2.773041
10780,7.7217636,3.7634187,8.572732,2.7756407
10781,7.7222195,3.7630584,8.574777,2.7743304
10782,7.711982,3.7595115,8.562519,2.7709744
10783,7.729881,3.76557,8.580421,2.7768843
10784,7.7288427,3.7650924,8.579974,2.7763326
10785,7.7272105,3.7647796,8.57637,2.7762005
10786,7.7049026,3.755783,8.5553465,2.7689183
10787,7.712306,3.7593796,8.563256,2.7706697
10788,7.725414,3.7636685,8.579451,2.7755218
10789,7.719777,3.7619905,8.573491,2.7738574
10790,7.7242165,3.7631278,8.577828,2.7766724
10791,7.7236757,3.7630143,8.572444,2.7749512
10792,7.71972,3.7618718,8.565684,2.7731268
10793,7.7257123,3.7637591,8.576791,2.7769024
10794,7.7185493,3.7612007,8.570538,2.773006
10795,7.7222724,3.7623868,8.571184,2.7737129
10796,7.7290606,3.7650323,8.579227,2.775993
10797,7.7058215,3.7559276,8.551257,2.7688134
10798,7.728223,3.7659936,8.574095,2.7767136
10799,7.713223,3.759962,8.563021,2.7713892
10800,7.722353,3.7627933,8.573386,2.7756884
10801,7.7124076,3.7589054,8.561567,2.7724707
10802,7.704031,3.7554708,8.553854,2.7685516
10803,7.7266145,3.763837,8.576544,2.775047
10804,7.711102,3.7585554,8.560382,2.7710626
10805,7.717856,3.7605503,8.561751,2.770552
10806,7.7084284,3.7570062,8.556969,2.7703483
10807,7.7276254,3.7642891,8.577505,2.7754762
10808,7.7072415,3.7568517,8.55866,2.7699065
10809,7.708606,3.7575378,8.55751,2.7699287
10810,7.720729,3.7622352,8.570188,2.774829
10811,7.7265363,3.7644217,8.576512,2.7765486
10812,7.7159395,3.7602704,8.567159,2.7728786
10813,7.720691,3.7619784,8.568736,2.7739012
10814,7.719954,3.7628074,8.57023,2.772237
10815,7.7259493,3.7647686,8.572767,2.7764752
10816,7.722022,3.7630808,8.5658245,2.7737586
10817,7.727973,3.7645297,8.579055,2.7761393
10818,7.7216525,3.7633908,8.572424,2.7755806
10819,7.7140894,3.7594786,8.562603,2.7722766
10820,7.707198,3.7568307,8.558865,2.769992
10821,7.7254486,3.763721,8.576604,2.7770102
10822,7.7194324,3.7616508,8.567284,2.7733076
10823,7.7217493,3.762228,8.567066,2.772534
10824,7.7206674,3.762416,8.56843,2.7756202
10825,7.726035,3.7636535,8.575583,2.774619
10826,7.7265196,3.7636094,8.577221,2.7751184
10827,7.7201147,3.7618246,8.568903,2.7741446
10828,7.7093163,3.7572827,8.557124,2.770226
10829,7.7273226,3.764458,8.5781355,2.7764084
10830,7.7197742,3.7604094,8.571262,2.772436
10831,7.720011,3.7612505,8.573852,2.7733245
10832,7.714013,3.759315,8.562714,2.7721791
10833,7.7207108,3.7622824,8.573716,2.774006
10834,7.725258,3.7629893,8.575524,2.7744634
10835,7.72532,3.763684,8.575723,2.7765403
10836,7.721887,3.7614381,8.572986,2.773229
10837,7.713732,3.7604797,8.565057,2.7717087
10838,7.719599,3.761412,8.565652,2.7724037
10839,7.7191625,3.7611618,8.569149,2.7750447
10840,7.718043,3.7610931,8.566441,2.7735157
10841,7.713583,3.7595055,8.562993,2.7726738
10842,7.7162404,3.760147,8.563995,2.771288
10843,7.713919,3.759663,8.564963,2.771961
10844,7.7215056,3.7622547,8.57157,2.7742412
10845,7.717582,3.7609468,8.565728,2.7720258
10846,7.715055,3.7598543,8.563759,2.772508
10847,7.7082458,3.7568357,8.556338,2.7702572
10848,7.7264194,3.7642627,8.579439,2.7759953
10849,7.7107725,3.7585292,8.557839,2.7718718
10850,7.724146,3.763342,8.5734215,2.775594
10851,7.7182183,3.7612827,8.566315,2.7740247
10852,7.7075105,3.756597,8.553758,2.7698371
10853,7.717058,3.7614117,8.569803,2.7725239
10854,7.7084956,3.7568803,8.5564375,2.7706873
10855,7.71197,3.7582557,8.560395,2.7709444
10856,7.7192464,3.7617593,8.567483,2.7752588
10857,7.7192783,3.7623293,8.569442,2.7749393
10858,7.7257195,3.7636843,8.57584,2.776925
10859,7.7209444,3.7625217,8.568697,2.775397
10860,7.708313,3.7569537,8.558449,2.7699823
10861,7.721183,3.7611923,8.57112,2.7725785
10862,7.7247243,3.764289,8.571187,2.7761796
10863,7.7288346,3.765109,8.579528,2.776384
10864,7.723159,3.7629485,8.576259,2.7751806
10865,7.7129164,3.7589145,8.562362,2.7721682
10866,7.7234235,3.7628603,8.576083,2.7749352
10867,7.7208066,3.7622015,8.574256,2.7739995
10868,7.710374,3.758355,8.562503,2.7705839
10869,7.719956,3.7613726,8.569128,2.7734807
10870,7.7216697,3.7627974,8.5687065,2.7745569
10871,7.7146864,3.7597394,8.56222,2.7719636
10872,7.714099,3.758963,8.561344,2.7705004
10873,7.7190065,3.7620943,8.566863,2.7726557
10874,7.707112,3.7567995,8.55581,2.7693007
10875,7.7176614,3.7612548,8.566263,2.7724762
10876,7.722189,3.7622213,8.574115,2.7744372
10877,7.7099557,3.7581987,8.56132,2.770405
10878,7.721777,3.761735,8.570992,2.7727196
10879,7.723553,3.7629879,8.575827,2.7750716
10880,7.7217717,3.7627323,8.570178,2.7752125
10881,7.7185035,3.7612753,8.569658,2.7747028
10882,7.725331,3.7633753,8.574637,2.774298
10883,7.7223315,3.7627177,8.568572,2.7739193
10884,7.7235937,3.7623513,8.5739355,2.7737176
10885,7.715826,3.7601876,8.56406,2.7721813
10886,7.720656,3.7620544,8.570837,2.7756557
10887,7.7229843,3.7618878,8.5726795,2.7740514
10888,7.7222247,3.7626896,8.573257,2.7755961
10889,7.7104893,3.7580311,8.556782,2.7712748
10890,7.7185965,3.761526,8.567664,2.7742755
10891,7.7138863,3.7590697,8.564983,2.7723908
10892,7.7190046,3.7618308,8.572693,2.7730103
10893,7.705824,3.7562876,8.554502,2.7688882
10894,7.727791,3.7647028,8.580607,2.776133
10895,7.725149,3.7635508,8.575974,2.776661
10896,7.723708,3.763722,8.568114,2.7735903
10897,7.718948,3.7609975,8.568381,2.77468
10898,7.726531,3.7644422,8.575497,2.7757714
10899,7.720151,3.7615516,8.569256,2.773154
10900,7.7074175,3.7570903,8.555742,2.7696002
10901,7.7140565,3.7593126,8.565333,2.7724464
10902,7.718088,3.76133,8.57067,2.773311
10903,7.709317,3.7568693,8.554395,2.7678168
10904,7.71757,3.7614949,8.569626,2.7721703
10905,7.7214637,3.762539,8.570414,2.7753341
10906,7.7173424,3.7616,8.568411,2.7718904
10907,7.6982083,3.7533007,8.541982,2.76519
10908,7.708596,3.7575266,8.557736,2.7699623
10909,7.7163205,3.7602527,8.564514,2.7726548
10910,7.722141,3.7614114,8.572841,2.7733488
10911,7.7169247,3.760804,8.565498,2.774075
10912,7.7218056,3.7622714,8.570109,2.7731178
10913,7.7157655,3.759966,8.563594,2.7710905
10914,7.730954,3.7666173,8.580218,2.7787154
10915,7.7221127,3.7615297,8.572931,2.773317
10916,7.7177787,3.7613919,8.567519,2.7745316
10917,7.7246294,3.7631645,8.575172,2.776633
10918,7.724654,3.763298,8.574106,2.7759979
10919,7.72488,3.7634425,8.575051,2.77643
10920,7.7228756,3.7631862,8.575146,2.7745078
10921,7.7323194,3.767285,8.581372,2.7790077
10922,7.712264,3.759383,8.56001,2.7712467
10923,7.712854,3.759175,8.560418,2.772054
10924,7.7252746,3.7636244,8.575749,2.7766006
10925,7.7197485,3.7616158,8.566532,2.772448
10926,7.7198057,3.7612295,8.5694065,2.7734816
10927,7.718064,3.761722,8.568928,2.7718577
10928,7.708247,3.7573628,8.553545,2.770412
10929,7.718215,3.7617042,8.571146,2.7726333
10930,7.7291803,3.7659085,8.577289,2.7771437
10931,7.7252426,3.7646165,8.571506,2.7769144
10932,7.73046,3.7658095,8.580937,2.7767835
10933,7.7042403,3.7554617,8.552522,2.768391
10934,7.7198668,3.7617412,8.565701,2.7720187
10935,7.710704,3.7583065,8.559636,2.7716465
10936,7.724464,3.763259,8.578075,2.7768111
10937,7.713154,3.7589507,8.561942,2.7719903
10938,7.722542,3.763093,8.57438,2.7743719
10939,7.7218323,3.7634382,8.573064,2.7756965
10940,7.724714,3.7633104,8.575136,2.775881
10941,7.7256093,3.7639077,8.578375,2.7757266
10942,7.7224746,3.762535,8.572921,2.7762659
10943,7.714156,3.759286,8.565323,2.7722933
10944,7.709157,3.7571783,8.55849,2.7704613
10945,7.7123585,3.7588456,8.561965,2.7725627
10946,7.722183,3.7624068,8.5764675,2.7745683
10947,7.7132177,3.7595997,8.563288,2.772
10948,7.7183466,3.7607317,8.570087,2.7721834
10949,7.7158165,3.7611675,8.565812,2.7724957
10950,7.710822,3.7587197,8.559024,2.7707438
10951,7.725289,3.7636356,8.579164,2.775511
10952,7.718416,3.760462,8.567872,2.7725775
10953,7.7220583,3.7627935,8.571254,2.7757668
10954,7.7245064,3.7632866,8.578225,2.7768562
10955,7.7072225,3.7564478,8.558355,2.7702038
10956,7.715796,3.760389,8.568109,2.7729142
10957,7.7129073,3.7597904,8.561115,2.7715776
10958,7.709668,3.7576246,8.558838,2.77091
10959,7.714576,3.7599013,8.563566,2.7725427
10960,7.723547,3.76351,8.574897,2.7746966
10961,7.725258,3.7637281,8.577864,2.7754838
10962,7.705598,3.7564206,8.550442,2.7690864
10963,7.7172236,3.7606754,8.565359,2.7734973
10964,7.7194867,3.761139,8.5708275,2.7727673
10965,7.723857,3.7629259,8.573796,2.7760437
10966,7.7216682,3.7627437,8.57603,2.7741153
10967,7.7195725,3.7612145,8.571703,2.7730708
10968,7.7216287,3.7628384,8.575553,2.773899
10969,7.7101045,3.7583208,8.556912,2.77152
10970,7.7259135,3.7648554,8.570921,2.7752364
10971,7.718863,3.7617044,8.566991,2.7712648
10972,7.717138,3.7606206,8.568366,2.7744846
10973,7.727513,3.7654307,8.575343,2.7770216
10974,7.71436,3.7596436,8.562116,2.7720425
10975,7.722876,3.7633598,8.566957,2.773805
10976,7.7075105,3.7572083,8.554031,2.770243
10977,7.7246737,3.763319,8.575456,2.7763784
10978,7.717283,3.76148,8.568551,2.771851
10979,7.726242,3.7645407,8.577996,2.7770822
10980,7.710873,3.7583823,8.557065,2.7704167
10981,7.7051554,3.7557747,8.553613,2.7686338
10982,7.7132707,3.7590919,8.563218,2.7724464
10983,7.7111897,3.7582946,8.560756,2.771439
10984,7.723779,3.7624161,8.574516,2.7741053
10985,7.7169886,3.7597704,8.563768,2.7710721
10986,7.7226124,3.7622147,8.566907,2.7720468
10987,7.7161007,3.7599454,8.564142,2.7712657
10988,7.712533,3.7589335,8.5596285,2.772219
10989,7.7121773,3.7584429,8.562737,2.772082
10990,7.720453,3.7622204,8.574561,2.7738292
10991,7.724009,3.7622821,8.575277,2.7742832
10992,7.7174,3.760215,8.5634365,2.7709424
10993,7.7224293,3.7622955,8.574803,2.774098
10994,7.7232957,3.7622921,8.5733,2.7737591
10995,7.7278786,3.7645385,8.578863,2.776065
10996,7.7211704,3.763153,8.572149,2.7754223
10997,7.7198915,3.7619667,8.573722,2.7736824
10998,7.7179885,3.760368,8.563842,2.7710774
10999,7.708062,3.7570271,8.55627,2.7703469
11000,7.723866,3.7638953,8.5705805,2.7760618
11001,7.711992,3.7584302,8.56016,2.7704442
11002,7.723078,3.7618628,8.573504,2.7736862
11003,7.724603,3.7633984,8.574828,2.775815
11004,7.72069,3.7618072,8.569497,2.7732823
11005,7.710185,3.7576237,8.555787,2.7690527
11006,7.718573,3.7613435,8.566972,2.7738793
11007,7.7221346,3.7629647,8.576254,2.7742856
11008,7.7032275,3.7552683,8.548219,2.7678437
11009,7.729091,3.7652051,8.580052,2.776745
11010,7.711786,3.758854,8.558489,2.7720664
11011,7.7130303,3.7590778,8.563094,2.772373
11012,7.7072616,3.7569027,8.556353,2.7694776
11013,7.725819,3.7635078,8.576769,2.775349
11014,7.7233105,3.7636724,8.574131,2.7767713
11015,7.718227,3.760774,8.566202,2.7737482
11016,7.7169776,3.7607462,8.565181,2.7732694
11017,7.7201347,3.7616582,8.564872,2.7717519
11018,7.7127924,3.759221,8.560866,2.772803
11019,7.716545,3.7606208,8.567713,2.7730303
11020,7.7120624,3.7589011,8.563771,2.770808
11021,7.7213726,3.7612214,8.572189,2.7730396
11022,7.719724,3.7621336,8.573102,2.773887
11023,7.7278595,3.764814,8.580428,2.7762525
11024,7.707572,3.7570615,8.559103,2.7699397
